graph_id,source,n_nodes,n_edges,n_nodes_reduced,n_edges_reduced,clf_f1,clf_auc,clf_precision,clf_recall,pipeline_cover_size,baseline_cover_size,optimality_gap,cover_valid,feature_extraction_time,pipeline_runtime,baseline_runtime,speedup,node_reduction,edge_reduction,n_forced
10,tudataset:PROTEINS,30,59,28,55,0.7058823529411765,0.7692307692307692,0.7058823529411765,0.7058823529411765,18,17,0.058823529411764705,True,0.06783491419628263,0.07607669709250331,0.08793116407468915,1.155822576889369,0.06666666666666667,0.06779661016949157,2
11,tudataset:PROTEINS,54,112,51,104,0.875,0.8666666666666667,0.8235294117647058,0.9333333333333333,33,30,0.1,True,0.13202396128326654,0.14335003588348627,0.07873087283223867,0.5492211588717737,0.05555555555555555,0.0714285714285714,6
12,tudataset:NCI1,22,24,19,21,0.6666666666666666,0.8333333333333334,0.6363636363636364,0.7,10,10,0.0,True,0.03568890318274498,0.08521910570561886,0.07585470471531153,0.8901138317191951,0.13636363636363635,0.125,3
13,erdos,30,35,20,25,0.7857142857142857,0.8009049773755657,0.7333333333333333,0.8461538461538461,13,13,0.0,True,0.058059899136424065,0.07703378284350038,0.0721400510519743,0.9364729134298384,0.3333333333333333,0.2857142857142857,8
14,tudataset:MUTAG,16,17,13,14,0.7777777777777778,0.9206349206349207,0.6363636363636364,1.0,7,7,0.0,True,0.03389531094580889,0.06790307303890586,0.09060062235221267,1.3342639485594707,0.1875,0.17647058823529416,2
15,erdos,27,53,25,50,0.8205128205128205,0.7746913580246914,0.7619047619047619,0.8888888888888888,18,18,0.0,True,0.04181117285043001,0.10690409783273935,0.08097980776801705,0.7574995665247268,0.07407407407407407,0.05660377358490565,3
16,tudataset:PROTEINS,9,18,9,18,0.8,0.9166666666666667,0.6666666666666666,1.0,6,6,0.0,True,0.009465942159295082,0.07417241390794516,0.06376355607062578,0.8596667239354279,0.0,0.0,0
17,tudataset:COLLAB,83,1993,81,1932,0.961038961038961,0.9219219219219219,0.925,1.0,74,74,0.0,True,24.68140570167452,6.383431411348283,5.73974123923108,0.8991623578859375,0.024096385542168676,0.03060712493728046,39
18,erdos,27,48,24,43,0.7428571428571429,0.7386363636363636,0.6842105263157895,0.8125,18,16,0.125,True,0.055861754808574915,0.10711261909455061,0.08015957288444042,0.7483672191199232,0.1111111111111111,0.10416666666666663,5
19,tudataset:NCI1,26,27,21,22,0.6923076923076923,0.6845238095238095,0.6428571428571429,0.75,12,12,0.0,True,0.03855663212016225,0.08189053414389491,0.08398099895566702,1.025527551305244,0.19230769230769232,0.18518518518518523,3
20,tudataset:NCI1,31,35,26,29,0.7407407407407407,0.8500000000000001,0.8333333333333334,0.6666666666666666,17,15,0.13333333333333333,True,0.042811738792806864,0.09054921101778746,0.08411733899265528,0.9289682157046216,0.16129032258064516,0.17142857142857137,5
21,tudataset:NCI1,18,19,16,17,0.9411764705882353,0.9750000000000001,0.8888888888888888,1.0,8,8,0.0,True,0.0333273378200829,0.07300742715597153,0.08395390817895532,1.149936540012538,0.1111111111111111,0.10526315789473684,2
22,tudataset:PROTEINS,98,178,98,178,0.7286821705426356,0.727891156462585,0.6438356164383562,0.8392857142857143,56,56,0.0,True,0.20110064279288054,0.13501441199332476,0.368547186255455,2.72968774825073,0.0,0.0,0
23,tudataset:COLLAB,51,1036,49,1011,0.967741935483871,0.9796296296296296,0.9375,1.0,45,45,0.0,True,6.366989763919264,2.4818555708043277,2.299947364255786,0.9267047572435537,0.0392156862745098,0.02413127413127414,24
24,erdos,8,7,6,5,0.5,0.5,0.5,0.5,4,4,0.0,True,0.0075957998633384705,0.10130441095679998,0.06386975711211562,0.6304736043463309,0.25,0.2857142857142857,2
