graph_id,source,n_nodes,n_edges,n_nodes_reduced,n_edges_reduced,clf_f1,clf_auc,clf_precision,clf_recall,pipeline_cover_size,baseline_cover_size,optimality_gap,cover_valid,feature_extraction_time,pipeline_runtime,baseline_runtime,speedup,node_reduction,edge_reduction,n_forced
0,erdos,30,48,26,43,0.8571428571428571,0.9330357142857142,0.7894736842105263,0.9375,18,16,0.125,True,0.16409269301220775,0.14555497700348496,0.08397841826081276,0.576953258415905,0.13333333333333333,0.10416666666666663,5
1,erdos,10,17,8,13,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,6,6,0.0,True,0.009165137074887753,0.22886016871780157,0.15036069694906473,0.6569981040889145,0.2,0.23529411764705888,3
2,erdos,7,8,6,6,0.8888888888888888,0.9583333333333334,0.8,1.0,4,4,0.0,True,0.007576243951916695,0.138710408937186,0.15128137497231364,1.0906274167270338,0.14285714285714285,0.25,2
3,erdos,33,53,27,45,0.6470588235294118,0.7904411764705883,0.6111111111111112,0.6875,18,16,0.125,True,0.1782230823300779,0.17322346102446318,0.15894218906760216,0.9175557867716073,0.18181818181818182,0.15094339622641506,6
4,erdos,17,27,14,23,0.8571428571428571,0.8214285714285715,0.8181818181818182,0.9,10,10,0.0,True,0.03289257735013962,0.2110808496363461,0.1465610251761973,0.694335963820002,0.17647058823529413,0.14814814814814814,4
5,erdos,31,53,28,49,0.8,0.7841880341880341,0.7272727272727273,0.8888888888888888,19,18,0.05555555555555555,True,0.06364413676783442,0.24199332995340228,0.26788124768063426,1.1069778151828271,0.0967741935483871,0.07547169811320753,4
6,erdos,17,21,17,21,0.8571428571428571,0.8958333333333334,0.75,1.0,9,9,0.0,True,0.03151179617270827,0.14414905477315187,0.14390953304246068,0.9983383746007344,0.0,0.0,0
7,erdos,28,179,28,179,0.9230769230769231,0.8533333333333333,0.8888888888888888,0.96,25,25,0.0,True,0.14476598985493183,0.32155896071344614,0.16376336989924312,0.5092794476505946,0.0,0.0,0
8,erdos,31,48,27,42,0.7368421052631579,0.7605042016806722,0.6666666666666666,0.8235294117647058,18,17,0.058823529411764705,True,0.040098757948726416,0.12445269897580147,0.2400392829440534,1.9287591584552661,0.12903225806451613,0.125,6
9,erdos,25,23,25,23,0.6,0.6121794871794872,0.5,0.75,12,12,0.0,True,0.037686836905777454,0.1662662117742002,0.09419601270928979,0.5665373120860767,0.0,0.0,0
10,erdos,22,32,18,25,0.8888888888888888,0.9374999999999999,0.8,1.0,12,12,0.0,True,0.04065848281607032,0.08632216788828373,0.059388409834355116,0.6879856158294623,0.18181818181818182,0.21875,4
11,erdos,13,60,13,60,0.8695652173913043,0.7333333333333333,0.7692307692307693,1.0,10,10,0.0,True,0.04132476914674044,0.09004350937902927,0.12468573078513145,1.384727579422512,0.0,0.0,0
12,erdos,28,47,25,44,0.7567567567567568,0.6550802139037433,0.7,0.8235294117647058,17,17,0.0,True,0.03853390505537391,0.06707551470026374,0.13888331968337297,2.0705516805050603,0.10714285714285714,0.06382978723404253,1
13,erdos,7,21,7,21,0.9230769230769231,0.5,0.8571428571428571,1.0,6,6,0.0,True,0.00707709975540638,0.11380173917859793,0.10680529102683067,0.9385207273433037,0.0,0.0,0
14,erdos,30,35,20,25,0.7586206896551724,0.7737556561085973,0.6875,0.8461538461538461,13,13,0.0,True,0.037970639765262604,0.09058395307511091,0.06582248536869884,0.7266462009459863,0.3333333333333333,0.2857142857142857,8
15,erdos,12,18,11,17,0.8888888888888888,0.90625,0.8,1.0,9,8,0.125,True,0.009526869747787714,0.12889978708699346,0.062324434984475374,0.48351076749578414,0.08333333333333333,0.05555555555555558,1
16,erdos,11,13,9,11,0.8333333333333334,0.8833333333333333,0.8333333333333334,0.8333333333333334,6,6,0.0,True,0.009151206817477942,0.0712418514303863,0.12566849868744612,1.7639701406446826,0.18181818181818182,0.15384615384615385,2
17,erdos,9,13,6,9,0.8,0.875,0.8,0.8,5,5,0.0,True,0.008365419693291187,0.10292481817305088,0.12311339704319835,1.1961487931531125,0.3333333333333333,0.3076923076923077,3
18,erdos,9,11,8,10,0.7272727272727273,0.825,0.6666666666666666,0.8,5,5,0.0,True,0.008778744842857122,0.11130895838141441,0.2265537898056209,2.035359894657403,0.1111111111111111,0.09090909090909094,1
19,erdos,13,12,10,9,0.8333333333333334,0.761904761904762,0.8333333333333334,0.8333333333333334,6,6,0.0,True,0.027740453835576773,0.14672751585021615,0.12790990807116032,0.8717513366868052,0.23076923076923078,0.25,3
20,erdos,14,30,12,27,0.9411764705882353,0.9583333333333334,0.8888888888888888,1.0,8,8,0.0,True,0.03172088833525777,0.1420812476426363,0.21887832507491112,1.5405152242570064,0.14285714285714285,0.09999999999999998,2
21,erdos,26,28,24,26,0.7096774193548387,0.7514792899408284,0.6111111111111112,0.8461538461538461,13,13,0.0,True,0.03954298421740532,0.1636030380614102,0.11482541775330901,0.7018538232169506,0.07692307692307693,0.0714285714285714,2
22,erdos,13,24,10,18,0.875,0.9750000000000001,0.875,0.875,8,8,0.0,True,0.018185643013566732,0.07121774973347783,0.07996820379048586,1.1228690051252017,0.23076923076923078,0.25,6
23,erdos,18,25,15,20,0.8,0.9382716049382717,0.7272727272727273,0.8888888888888888,12,9,0.3333333333333333,True,0.03044446697458625,0.09326242608949542,0.24785732896998525,2.657633297381083,0.16666666666666666,0.19999999999999996,5
24,erdos,29,71,21,57,0.7692307692307693,0.8676470588235294,0.7142857142857143,0.8333333333333334,12,12,0.0,True,0.11346131609752774,0.17068575834855437,0.12115594185888767,0.7098186927316881,0.27586206896551724,0.19718309859154926,6
25,erdos,16,43,15,41,0.88,0.8727272727272728,0.7857142857142857,1.0,11,11,0.0,True,0.01850717607885599,0.08808641182258725,0.1871903077699244,2.125075864674111,0.0625,0.046511627906976716,2
26,erdos,19,31,18,30,0.7692307692307693,0.8181818181818181,0.6666666666666666,0.9090909090909091,11,11,0.0,True,0.0364019968546927,0.10233588190749288,0.13813109416514635,1.3497816366112012,0.05263157894736842,0.032258064516129004,1
27,erdos,15,16,13,14,0.8235294117647058,0.8571428571428572,0.7777777777777778,0.875,8,8,0.0,True,0.030523466877639294,0.13078107172623277,0.1524500148370862,1.1656886797518646,0.13333333333333333,0.125,2
28,erdos,34,36,32,34,0.7428571428571429,0.8701754385964912,0.65,0.8666666666666667,15,15,0.0,True,0.04358616704121232,0.19423251831904054,0.09382265992462635,0.48304300812552947,0.058823529411764705,0.05555555555555558,2
29,erdos,8,7,6,5,0.6,0.5,0.5,0.75,4,4,0.0,True,0.008093498181551695,0.2371538090519607,0.1626141807064414,0.6856907816766815,0.25,0.2857142857142857,2
30,erdos,23,54,21,51,0.9032258064516129,0.95,0.875,0.9333333333333333,15,15,0.0,True,0.019705975893884897,0.21443252824246883,0.07984395325183868,0.3723500063458442,0.08695652173913043,0.05555555555555558,3
31,erdos,28,50,25,47,0.8108108108108109,0.8541666666666667,0.7142857142857143,0.9375,18,16,0.125,True,0.03437850018963218,0.24245172273367643,0.18603891786187887,0.7673235552392227,0.10714285714285714,0.06000000000000005,3
32,erdos,23,43,22,41,0.75,0.6291666666666667,0.7058823529411765,0.8,16,15,0.06666666666666667,True,0.030507256742566824,0.14608397195115685,0.17348214192315936,1.1875508285136378,0.043478260869565216,0.046511627906976716,2
33,erdos,24,24,20,20,0.8695652173913043,0.9265734265734266,0.8333333333333334,0.9090909090909091,12,11,0.09090909090909091,True,0.0387009559199214,0.13788764225319028,0.0680794338695705,0.49373122026818433,0.16666666666666666,0.16666666666666663,2
34,erdos,7,12,6,10,0.5714285714285714,0.6666666666666667,0.6666666666666666,0.5,4,4,0.0,True,0.006536885164678097,0.105531370267272,0.16179610369727015,1.533156475534245,0.14285714285714285,0.16666666666666663,2
35,erdos,20,188,20,188,0.9473684210526315,0.9444444444444444,0.9,1.0,18,18,0.0,True,0.22833000496029854,0.2994666239246726,0.29030564706772566,0.9694090221578372,0.0,0.0,0
36,erdos,32,347,32,347,0.9310344827586207,0.7481481481481481,0.8709677419354839,1.0,27,27,0.0,True,0.5019983910024166,0.27184825111180544,0.18596903700381517,0.6840913496527519,0.0,0.0,0
37,erdos,32,38,30,36,0.6976744186046512,0.6058823529411764,0.5769230769230769,0.8823529411764706,18,17,0.058823529411764705,True,0.025527045130729675,0.10130101395770907,0.062429426703602076,0.6162764247321846,0.0625,0.052631578947368474,2
38,erdos,19,29,17,26,0.9166666666666666,0.9318181818181819,0.8461538461538461,1.0,11,11,0.0,True,0.022784732282161713,0.14535938622429967,0.17578692082315683,1.2093262457224836,0.10526315789473684,0.10344827586206895,3
39,erdos,28,42,27,41,0.7567567567567568,0.7968749999999999,0.6666666666666666,0.875,16,16,0.0,True,0.040593053214251995,0.12836787244305015,0.059418920893222094,0.46288000075395064,0.03571428571428571,0.023809523809523836,1
40,erdos,25,54,22,48,0.9285714285714286,0.9743589743589743,0.8666666666666667,1.0,14,13,0.07692307692307693,True,0.04005309799686074,0.1958622420206666,0.12916923919692636,0.6594902512312554,0.12,0.11111111111111116,6
41,erdos,25,52,24,51,0.7222222222222222,0.6875,0.65,0.8125,16,16,0.0,True,0.03878071717917919,0.1279717688448727,0.10082011995837092,0.7878309479380956,0.04,0.019230769230769273,1
42,erdos,15,11,9,5,0.75,0.8303571428571428,0.6666666666666666,0.8571428571428571,7,7,0.0,True,0.010216407012194395,0.14493477111682296,0.13512062933295965,0.9322858020319172,0.4,0.5454545454545454,5
43,erdos,16,26,13,22,0.8421052631578947,0.9523809523809523,0.8,0.8888888888888888,9,9,0.0,True,0.03319916035979986,0.1281630196608603,0.12795905908569694,0.9984085848187482,0.1875,0.15384615384615385,4
44,erdos,20,18,16,14,0.8888888888888888,0.9747474747474747,0.8888888888888888,0.8888888888888888,10,9,0.1111111111111111,True,0.032570373732596636,0.11490759812295437,0.19951721094548702,1.7363273987504115,0.2,0.2222222222222222,4
45,erdos,15,51,15,51,0.9285714285714286,0.5576923076923077,0.8666666666666667,1.0,13,13,0.0,True,0.037234004121273756,0.12715089228004217,0.2864194340072572,2.2525947625789025,0.0,0.0,0
46,erdos,5,4,3,2,1.0,1.0,1.0,1.0,3,2,0.5,True,0.006811307743191719,0.13787457207217813,0.08807107293978333,0.6387767636636988,0.4,0.5,2
47,erdos,6,6,5,5,0.8571428571428571,0.9444444444444444,0.75,1.0,3,3,0.0,True,0.005785687826573849,0.13892042124643922,0.10689316084608436,0.7694560661924585,0.16666666666666666,0.16666666666666663,1
48,erdos,22,24,21,23,0.64,0.6528925619834711,0.5714285714285714,0.7272727272727273,11,11,0.0,True,0.01559092104434967,0.1877944227308035,0.1368402731604874,0.7286705918665274,0.045454545454545456,0.04166666666666663,1
49,erdos,26,37,24,34,0.8387096774193549,0.875,0.7647058823529411,0.9285714285714286,14,14,0.0,True,0.04017029935494065,0.13163403002545238,0.13081252295523882,0.9937591588584296,0.07692307692307693,0.08108108108108103,3
