graph_id,source,n_nodes,n_edges,n_nodes_reduced,n_edges_reduced,clf_f1,clf_auc,clf_precision,clf_recall,pipeline_cover_size,baseline_cover_size,optimality_gap,cover_valid,feature_extraction_time,pipeline_runtime,baseline_runtime,speedup,node_reduction,edge_reduction,n_forced
22,tudataset:COLLAB,62,488,62,488,0.9482758620689655,0.6337662337662338,0.9016393442622951,1.0,55,55,0.0,True,0.642697162926197,0.9083046237938106,0.9790184483863413,1.0778525427924972,0.0,0.0,0
23,tudataset:COLLAB,49,583,46,575,0.9523809523809523,0.9583333333333334,0.9090909090909091,1.0,40,40,0.0,True,0.9034273731522262,1.4269231157377362,1.0399435609579086,0.7288013975583019,0.061224489795918366,0.013722126929674117,5
24,tudataset:COLLAB,38,208,35,194,0.8620689655172413,0.8428571428571429,0.8333333333333334,0.8928571428571429,28,28,0.0,True,0.172364114318043,0.1967301182448864,0.18379506561905146,0.9342497593086707,0.07894736842105263,0.06730769230769229,8
25,tudataset:COLLAB,44,550,44,550,0.9647058823529412,0.8943089430894309,0.9318181818181818,1.0,41,41,0.0,True,0.6705412087030709,0.8657491249032319,0.48453955771401525,0.5596766358477973,0.0,0.0,0
26,tudataset:COLLAB,70,1042,68,1033,0.9457364341085271,0.8816029143897997,0.8970588235294118,1.0,61,61,0.0,True,3.7979259113781154,1.604764994699508,1.0009020357392728,0.6237062990813129,0.02857142857142857,0.008637236084452993,8
27,tudataset:COLLAB,54,1431,54,1431,0.9906542056074766,0.5,0.9814814814814815,1.0,53,53,0.0,True,3.646568408701569,4.4537738766521215,3.714711107313633,0.8340592069092564,0.0,0.0,0
28,tudataset:COLLAB,122,3277,122,3277,0.9790794979079498,0.7521367521367521,0.9590163934426229,1.0,117,117,0.0,True,22.26179116871208,20.14840813400224,19.49601699085906,0.9676207103407733,0.0,0.0,0
29,tudataset:COLLAB,45,990,45,990,0.9887640449438202,0.5,0.9777777777777777,1.0,44,44,0.0,True,2.166373377200216,1.8108384213410318,1.5024023409932852,0.8296722243615023,0.0,0.0,0
30,tudataset:COLLAB,60,471,56,462,0.8846153846153846,0.8089053803339518,0.8363636363636363,0.9387755102040817,49,49,0.0,True,0.8663565595634282,0.19745924230664968,0.19208502816036344,0.97278317244862,0.06666666666666667,0.019108280254777066,4
31,tudataset:COLLAB,52,792,52,792,0.9690721649484536,0.9170212765957447,0.94,1.0,47,47,0.0,True,1.4327245228923857,0.43297810293734074,0.4868441023863852,1.1244081376947597,0.0,0.0,0
32,tudataset:COLLAB,52,314,46,293,0.9176470588235294,0.9211045364891519,0.8478260869565217,1.0,40,39,0.02564102564102564,True,0.35977752320468426,0.1637235996313393,0.3094248357228935,1.8899220174711124,0.11538461538461539,0.06687898089171973,12
33,tudataset:COLLAB,43,390,41,378,0.9487179487179487,0.9144144144144145,0.9024390243902439,1.0,38,37,0.02702702702702703,True,0.4246547408401966,0.6888361228629947,0.5650419550947845,0.8202850233032392,0.046511627906976744,0.03076923076923077,11
34,tudataset:COLLAB,33,277,31,267,0.9310344827586207,0.8765432098765432,0.8709677419354839,1.0,28,27,0.037037037037037035,True,0.42782703088596463,0.10467239934951067,0.07399160601198673,0.7068874552585923,0.06060606060606061,0.03610108303249093,9
35,tudataset:COLLAB,37,119,27,92,0.8181818181818182,0.8928571428571428,0.782608695652174,0.8571428571428571,22,21,0.047619047619047616,True,0.1560507109388709,0.05546863889321685,0.14708729507401586,2.651719926951423,0.2702702702702703,0.22689075630252098,10
