graph_id,source,n_nodes,n_edges,n_nodes_reduced,n_edges_reduced,clf_f1,clf_auc,clf_precision,clf_recall,pipeline_cover_size,baseline_cover_size,optimality_gap,cover_valid,feature_extraction_time,pipeline_runtime,baseline_runtime,speedup,node_reduction,edge_reduction,n_forced
17,erdos,9,13,6,9,0.8,0.875,0.8,0.8,5,5,0.0,True,0.0076858727261424065,0.31055075908079743,0.3508034376427531,1.1296170670492,0.3333333333333333,0.3076923076923077,3
18,erdos,9,11,8,10,0.7272727272727273,0.825,0.6666666666666666,0.8,5,5,0.0,True,0.006498916074633598,0.2786666681058705,0.11496409866958857,0.41255059118125903,0.1111111111111111,0.09090909090909094,1
19,erdos,13,12,10,9,0.8333333333333334,0.761904761904762,0.8333333333333334,0.8333333333333334,6,6,0.0,True,0.009133723098784685,0.16439733328297734,0.19234143709763885,1.1699790577901972,0.23076923076923078,0.25,3
20,erdos,14,30,12,27,0.9411764705882353,0.9583333333333334,0.8888888888888888,1.0,8,8,0.0,True,0.017058569006621838,0.2587467790581286,0.18850181996822357,0.7285185178126442,0.14285714285714285,0.09999999999999998,2
21,erdos,26,28,24,26,0.7096774193548387,0.7514792899408284,0.6111111111111112,0.8461538461538461,13,13,0.0,True,0.09758138889446855,0.10226723086088896,0.1117762173525989,1.0929817538977342,0.07692307692307693,0.0714285714285714,2
22,erdos,13,24,10,18,0.875,0.9750000000000001,0.875,0.875,8,8,0.0,True,0.010757413692772388,0.20947745582088828,0.09831638308241963,0.46934111690989855,0.23076923076923078,0.25,6
23,erdos,18,25,15,20,0.8,0.9382716049382717,0.7272727272727273,0.8888888888888888,12,9,0.3333333333333333,True,0.04657867318019271,0.11755237728357315,0.10952938115224242,0.9317496054377807,0.16666666666666666,0.19999999999999996,5
24,erdos,29,71,21,57,0.7692307692307693,0.8676470588235294,0.7142857142857143,0.8333333333333334,12,12,0.0,True,0.2391158533282578,0.22709144791588187,0.06747476011514664,0.2971259408242459,0.27586206896551724,0.19718309859154926,6
25,erdos,16,43,15,41,0.88,0.8727272727272728,0.7857142857142857,1.0,11,11,0.0,True,0.015597057994455099,0.21361403493210673,0.15984209114685655,0.7482752301254896,0.0625,0.046511627906976716,2
26,erdos,19,31,18,30,0.7692307692307693,0.8181818181818181,0.6666666666666666,0.9090909090909091,11,11,0.0,True,0.04661590373143554,0.42610109224915504,0.3315948350355029,0.7782069585534146,0.05263157894736842,0.032258064516129004,1
27,erdos,15,16,13,14,0.8235294117647058,0.8571428571428572,0.7777777777777778,0.875,8,8,0.0,True,0.010757665149867535,0.11855470389127731,0.07380935316905379,0.622576336040972,0.13333333333333333,0.125,2
28,erdos,34,36,32,34,0.7428571428571429,0.8701754385964912,0.65,0.8666666666666667,15,15,0.0,True,0.04889083979651332,0.3158331848680973,0.1212460626848042,0.38389272721750467,0.058823529411764705,0.05555555555555558,2
29,erdos,8,7,6,5,0.6,0.5,0.5,0.75,4,4,0.0,True,0.00628232304006815,0.2134701539762318,0.21666186582297087,1.0149515601468786,0.25,0.2857142857142857,2
30,erdos,23,54,21,51,0.9032258064516129,0.95,0.875,0.9333333333333333,15,15,0.0,True,0.038658489007502794,0.15792284719645977,0.3659784244373441,2.317450773807657,0.08695652173913043,0.05555555555555558,3
31,erdos,28,50,25,47,0.8108108108108109,0.8541666666666667,0.7142857142857143,0.9375,18,16,0.125,True,0.019759407732635736,0.13836440071463585,0.22446804121136665,1.6222961979527655,0.10714285714285714,0.06000000000000005,3
32,erdos,23,43,22,41,0.75,0.6291666666666667,0.7058823529411765,0.8,16,15,0.06666666666666667,True,0.03559243679046631,0.05299365799874067,0.23370916489511728,4.410134603289154,0.043478260869565216,0.046511627906976716,2
33,erdos,24,24,20,20,0.8695652173913043,0.9265734265734266,0.8333333333333334,0.9090909090909091,12,11,0.09090909090909091,True,0.02488909289240837,0.03749148081988096,0.1716602030210197,4.5786455820649214,0.16666666666666666,0.16666666666666663,2
34,erdos,7,12,6,10,0.5714285714285714,0.6666666666666667,0.6666666666666666,0.5,4,4,0.0,True,0.006213413085788488,0.34821473993360996,0.13776237796992064,0.3956247745175468,0.14285714285714285,0.16666666666666663,2
35,erdos,20,188,20,188,0.9473684210526315,0.9444444444444444,0.9,1.0,18,18,0.0,True,0.176619207020849,0.3953466690145433,0.8226033980026841,2.080714123766713,0.0,0.0,0
36,erdos,32,347,32,347,0.9310344827586207,0.7481481481481481,0.8709677419354839,1.0,27,27,0.0,True,0.50813028216362,0.6662377612665296,0.7341686929576099,1.101961995612411,0.0,0.0,0
37,erdos,32,38,30,36,0.6976744186046512,0.6058823529411764,0.5769230769230769,0.8823529411764706,18,17,0.058823529411764705,True,0.01959874527528882,0.3110463418997824,0.31726390589028597,1.019989188596556,0.0625,0.052631578947368474,2
38,erdos,19,29,17,26,0.9166666666666666,0.9318181818181819,0.8461538461538461,1.0,11,11,0.0,True,0.013126160949468613,0.11549328314140439,0.2688295282423496,2.327663747451077,0.10526315789473684,0.10344827586206895,3
39,erdos,28,42,27,41,0.7567567567567568,0.7968749999999999,0.6666666666666666,0.875,16,16,0.0,True,0.03909622225910425,0.13667617039754987,0.44762589083984494,3.2750836487284936,0.03571428571428571,0.023809523809523836,1
40,erdos,25,54,22,48,0.9285714285714286,0.9743589743589743,0.8666666666666667,1.0,14,13,0.07692307692307693,True,0.027731793001294136,0.4715439178980887,0.42473335191607475,0.9007291490670213,0.12,0.11111111111111116,6
41,erdos,25,52,24,51,0.7222222222222222,0.6875,0.65,0.8125,16,16,0.0,True,0.04341145092621446,0.4804679499939084,0.321840506978333,0.6698480241656357,0.04,0.019230769230769273,1
42,erdos,15,11,9,5,0.75,0.8303571428571428,0.6666666666666666,0.8571428571428571,7,7,0.0,True,0.009378484915941954,0.2601561490446329,0.30155309615656734,1.1591234620590585,0.4,0.5454545454545454,5
43,erdos,16,26,13,22,0.8421052631578947,0.9523809523809523,0.8,0.8888888888888888,9,9,0.0,True,0.012650628108531237,0.08821083325892687,0.2923468519002199,3.314183089531519,0.1875,0.15384615384615385,4
44,erdos,20,18,16,14,0.8888888888888888,0.9747474747474747,0.8888888888888888,0.8888888888888888,10,9,0.1111111111111111,True,0.012535926885902882,0.4992838711477816,0.3029306661337614,0.6067303264520992,0.2,0.2222222222222222,4
45,erdos,15,51,15,51,0.9285714285714286,0.5576923076923077,0.8666666666666667,1.0,13,13,0.0,True,0.014076258055865765,0.4539098348468542,0.1555297519080341,0.342644595838089,0.0,0.0,0
46,erdos,5,4,3,2,1.0,1.0,1.0,1.0,3,2,0.5,True,0.004921163897961378,0.10518978117033839,0.15250919107347727,1.4498479736022314,0.4,0.5,2
47,erdos,6,6,5,5,0.8571428571428571,0.9444444444444444,0.75,1.0,3,3,0.0,True,0.006189862731844187,0.0363411926664412,0.00805124593898654,0.2215460018851103,0.16666666666666666,0.16666666666666663,1
48,erdos,22,24,21,23,0.64,0.6528925619834711,0.5714285714285714,0.7272727272727273,11,11,0.0,True,0.025948971044272184,0.15792269818484783,0.12812726106494665,0.8113289763766209,0.045454545454545456,0.04166666666666663,1
49,erdos,26,37,24,34,0.8387096774193549,0.875,0.7647058823529411,0.9285714285714286,14,14,0.0,True,0.08118674391880631,0.28896824922412634,0.021249657031148672,0.073536304034106,0.07692307692307693,0.08108108108108103,3
