graph_id,source,n_nodes,n_edges,n_nodes_reduced,n_edges_reduced,clf_f1,clf_auc,clf_precision,clf_recall,pipeline_cover_size,baseline_cover_size,optimality_gap,cover_valid,feature_extraction_time,pipeline_runtime,baseline_runtime,speedup,node_reduction,edge_reduction,n_forced
0,tudataset:MUTAG,26,30,22,26,0.6666666666666666,0.5833333333333333,0.5238095238095238,0.9166666666666666,12,12,0.0,True,0.0387103408575058,0.11814333079382777,0.07445839792490005,0.6302378426661899,0.15384615384615385,0.1333333333333333,2
1,tudataset:MUTAG,19,22,17,20,0.6923076923076923,0.6,0.5294117647058824,1.0,9,9,0.0,True,0.029909218661487103,0.08603065367788076,0.07178482692688704,0.8344098743648573,0.10526315789473684,0.09090909090909094,1
2,tudataset:MUTAG,23,27,18,18,0.7692307692307693,0.8106060606060607,0.6666666666666666,0.9090909090909091,13,11,0.18181818181818182,True,0.03581848694011569,0.08470708411186934,0.07981882337480783,0.9422921850242683,0.21739130434782608,0.33333333333333337,6
3,tudataset:MUTAG,11,11,7,6,0.9090909090909091,0.9333333333333333,0.8333333333333334,1.0,6,5,0.2,True,0.011143691837787628,0.08479644358158112,0.08729912526905537,1.0295139935328357,0.36363636363636365,0.4545454545454546,4
4,tudataset:MUTAG,22,24,16,16,0.6666666666666666,0.7,0.5714285714285714,0.8,10,10,0.0,True,0.03577658720314503,0.08431316073983908,0.07205522805452347,0.8546142431649633,0.2727272727272727,0.33333333333333337,5
5,tudataset:MUTAG,11,11,8,6,0.9090909090909091,1.0,0.8333333333333334,1.0,6,5,0.2,True,0.011047821957617998,0.08643551776185632,0.06808246485888958,0.7876676928860155,0.2727272727272727,0.4545454545454546,3
6,tudataset:MUTAG,14,15,11,12,0.8,1.0,0.6666666666666666,1.0,7,6,0.16666666666666666,True,0.03009425988420844,0.07365362206473947,0.09565053414553404,1.2986535008619116,0.21428571428571427,0.19999999999999996,2
7,tudataset:MUTAG,17,19,13,12,0.42105263157894735,0.3194444444444444,0.36363636363636365,0.5,10,8,0.25,True,0.033126415219157934,0.07745541306212544,0.08401390817016363,1.0846744578429626,0.23529411764705882,0.368421052631579,5
8,tudataset:MUTAG,16,17,12,12,0.7368421052631579,1.0,0.5833333333333334,1.0,8,7,0.14285714285714285,True,0.02710626507177949,0.07242351118475199,0.0839516669511795,1.1591769796553948,0.25,0.2941176470588235,3
9,tudataset:MUTAG,11,11,7,7,0.8,1.0,0.6666666666666666,1.0,6,4,0.5,True,0.010558657813817263,0.0614827498793602,0.07613811176270247,1.2383654262715742,0.36363636363636365,0.36363636363636365,3
10,tudataset:MUTAG,20,22,18,20,0.75,0.898989898989899,0.6,1.0,9,9,0.0,True,0.03367155883461237,0.07364921132102609,0.07188183581456542,0.9760027911397865,0.1,0.09090909090909094,1
11,tudataset:MUTAG,22,25,17,18,0.8695652173913043,0.9833333333333334,0.7692307692307693,1.0,11,10,0.1,True,0.03594005899503827,0.20026710303500295,0.08405772782862186,0.41972808591498995,0.22727272727272727,0.28,4
12,tudataset:MUTAG,16,17,13,14,0.7,0.7619047619047619,0.5384615384615384,1.0,8,7,0.14285714285714285,True,0.03053577383980155,0.08413894800469279,0.07583787012845278,0.9013408406796692,0.1875,0.17647058823529416,2
13,tudataset:MUTAG,23,27,20,23,0.6153846153846154,0.5151515151515151,0.5333333333333333,0.7272727272727273,12,11,0.09090909090909091,True,0.03611356997862458,0.07792959595099092,0.06697731604799628,0.8594593008042489,0.13043478260869565,0.14814814814814814,3
14,tudataset:MUTAG,24,25,16,17,0.8,0.9071428571428571,0.6666666666666666,1.0,11,10,0.1,True,0.03493377985432744,0.05712975515052676,0.08789142034947872,1.5384526000137833,0.3333333333333333,0.31999999999999995,4
15,tudataset:MUTAG,27,33,25,31,0.7027027027027027,0.7912087912087912,0.5416666666666666,1.0,13,13,0.0,True,0.03835599776357412,0.08668961888179183,0.0714542530477047,0.8242538607204888,0.07407407407407407,0.06060606060606055,1
16,tudataset:MUTAG,12,12,8,8,0.8333333333333334,0.9428571428571428,0.7142857142857143,1.0,5,5,0.0,True,0.010669318959116936,0.07428793609142303,0.06816951697692275,0.9176391290912888,0.3333333333333333,0.33333333333333337,2
17,tudataset:MUTAG,24,25,14,12,0.8571428571428571,0.9285714285714285,0.8181818181818182,0.9,11,10,0.1,True,0.04166388604789972,0.09391984064131975,0.08798388997092843,0.9367976922675929,0.4166666666666667,0.52,6
18,tudataset:MUTAG,17,19,12,11,0.8888888888888888,0.9861111111111112,0.8,1.0,10,8,0.25,True,0.03273568209260702,0.0613228902220726,0.08397223707288504,1.3693457168895802,0.29411764705882354,0.42105263157894735,5
19,tudataset:MUTAG,12,13,8,8,0.7692307692307693,0.7222222222222223,0.7142857142857143,0.8333333333333334,7,6,0.16666666666666666,True,0.010129323694854975,0.07395526394248009,0.08740482619032264,1.1818607835448085,0.3333333333333333,0.3846153846153846,3
20,tudataset:MUTAG,17,18,15,16,0.7272727272727273,0.9861111111111112,0.5714285714285714,1.0,8,8,0.0,True,0.03176755318418145,0.056234126910567284,0.07942976010963321,1.4124832103458353,0.11764705882352941,0.11111111111111116,1
21,tudataset:MUTAG,14,15,10,10,0.8,1.0,0.6666666666666666,1.0,7,6,0.16666666666666666,True,0.012937268242239952,0.10068598622456193,0.08395719807595015,0.8338518717857991,0.2857142857142857,0.33333333333333337,3
22,tudataset:MUTAG,18,20,15,17,0.782608695652174,0.9629629629629629,0.6428571428571429,1.0,9,9,0.0,True,0.03207885706797242,0.07301569590345025,0.06385001074522734,0.8744696596421838,0.16666666666666666,0.15000000000000002,2
23,tudataset:MUTAG,16,17,12,12,0.7368421052631579,1.0,0.5833333333333334,1.0,8,7,0.14285714285714285,True,0.027361136861145496,0.07997124409303069,0.0799627541564405,0.9998938376326831,0.25,0.2941176470588235,3
24,tudataset:MUTAG,16,17,12,13,0.7368421052631579,0.9523809523809523,0.5833333333333334,1.0,7,7,0.0,True,0.03220501821488142,0.069170824252069,0.08739548595622182,1.2634732475897552,0.25,0.23529411764705888,2
25,tudataset:MUTAG,19,22,17,20,0.6923076923076923,0.8888888888888888,0.5294117647058824,1.0,9,9,0.0,True,0.03302526380866766,0.07675333693623543,0.07577896909788251,0.9873052055161797,0.10526315789473684,0.09090909090909094,1
26,tudataset:MUTAG,13,14,10,11,0.75,0.8095238095238095,0.6,1.0,6,6,0.0,True,0.011565385852009058,0.09664718294516206,0.06365138804540038,0.6585953786311226,0.23076923076923078,0.2142857142857143,2
27,tudataset:MUTAG,13,14,9,7,0.9230769230769231,1.0,0.8571428571428571,1.0,7,6,0.16666666666666666,True,0.011727557051926851,0.06937737576663494,0.08833450265228748,1.2732465256313346,0.3076923076923077,0.5,4
28,tudataset:MUTAG,22,25,18,21,0.7407407407407407,0.9833333333333334,0.5882352941176471,1.0,11,10,0.1,True,0.034397286362946033,0.07309216680005193,0.09154109004884958,1.2524062981915123,0.18181818181818182,0.16000000000000003,2
29,tudataset:MUTAG,16,17,12,13,0.625,0.8095238095238095,0.5555555555555556,0.7142857142857143,7,7,0.0,True,0.03078438574448228,0.0740903546102345,0.06821542605757713,0.9207058923720439,0.25,0.23529411764705888,2
30,tudataset:MUTAG,25,29,21,23,0.75,0.8782051282051282,0.6,1.0,14,12,0.16666666666666666,True,0.03969762986525893,0.1063630417920649,0.0876213782466948,0.8237953406596886,0.16,0.2068965517241379,5
31,tudataset:MUTAG,22,25,18,21,0.7692307692307693,0.9416666666666667,0.625,1.0,11,10,0.1,True,0.030408873222768307,0.07997769396752119,0.06861373037099838,0.8579108369748983,0.18181818181818182,0.16000000000000003,2
32,tudataset:MUTAG,13,14,10,11,0.75,0.8095238095238095,0.6,1.0,6,6,0.0,True,0.012210731860250235,0.07240347098559141,0.08806775091215968,1.2163470854827598,0.23076923076923078,0.2142857142857143,2
33,tudataset:MUTAG,22,25,18,21,0.7692307692307693,0.9500000000000001,0.625,1.0,10,10,0.0,True,0.044363328255712986,0.0752174649387598,0.059375683311372995,0.789386924429256,0.18181818181818182,0.16000000000000003,2
34,tudataset:MUTAG,17,19,12,11,0.9411764705882353,1.0,0.8888888888888888,1.0,10,8,0.25,True,0.03183579398319125,0.06875681970268488,0.0876082181930542,1.2741749628892913,0.29411764705882354,0.42105263157894735,5
35,tudataset:MUTAG,11,11,6,3,0.9090909090909091,0.9666666666666667,0.8333333333333334,1.0,5,5,0.0,True,0.011484915390610695,0.09065646305680275,0.07196787791326642,0.7938526993731644,0.45454545454545453,0.7272727272727273,4
36,tudataset:MUTAG,22,25,17,18,0.72,0.8,0.6,0.9,12,10,0.2,True,0.03614025982096791,0.09686174523085356,0.08396598696708679,0.8668642792566672,0.22727272727272727,0.28,5
37,tudataset:MUTAG,16,17,12,13,0.7058823529411765,0.8888888888888888,0.6,0.8571428571428571,7,7,0.0,True,0.030981237068772316,0.07702548010274768,0.0832973113283515,1.0814254090625277,0.25,0.23529411764705888,2
