graph_id,source,n_nodes,n_edges,n_nodes_reduced,n_edges_reduced,clf_f1,clf_auc,clf_precision,clf_recall,pipeline_cover_size,baseline_cover_size,optimality_gap,cover_valid,feature_extraction_time,pipeline_runtime,baseline_runtime,speedup,node_reduction,edge_reduction,n_forced
0,erdos,30,48,29,47,,,,,16,16,0.0,True,0.0,0.02734777000023314,0.022356563999892387,0.8174912981826963,0.03333333333333333,0.02083333333333337,1
1,erdos,10,17,10,17,,,,,6,6,0.0,True,0.0,0.016159709000021394,0.015271753999513749,0.9450513000879861,0.0,0.0,0
2,erdos,7,8,7,8,,,,,4,4,0.0,True,0.0,0.0162876629992752,0.015959601000758994,0.9798582523146013,0.0,0.0,0
3,erdos,33,53,33,53,,,,,16,16,0.0,True,0.0,0.024217356000008294,0.019791605999671447,0.8172488359036663,0.0,0.0,0
4,erdos,17,27,17,27,,,,,10,10,0.0,True,0.0,0.01897007899970049,0.01830923699981213,0.9651639827172678,0.0,0.0,0
5,erdos,31,53,31,53,,,,,18,18,0.0,True,0.0,0.024903714999709337,0.021365372000218485,0.8579190695230752,0.0,0.0,0
6,erdos,17,21,17,21,,,,,9,9,0.0,True,0.0,0.018252802999995765,0.017173637000269082,0.9408766971447107,0.0,0.0,0
7,erdos,28,179,28,179,,,,,25,25,0.0,True,0.0,0.07038574499983952,0.059271582000292256,0.842096393245925,0.0,0.0,0
8,erdos,31,48,31,48,,,,,17,17,0.0,True,0.0,0.02232474500033277,0.020473589000175707,0.9170805310372204,0.0,0.0,0
9,erdos,25,23,25,23,,,,,12,12,0.0,True,0.0,10.022629848000179,0.01839255199956824,0.0018351023911391995,0.0,0.0,0
10,erdos,22,32,22,32,,,,,12,12,0.0,True,0.0,0.02496386100028758,0.018369082999925013,0.7358270020696479,0.0,0.0,0
11,erdos,13,60,11,47,,,,,12,10,0.2,True,0.0,0.026397977000669925,0.027275392000774445,1.0332379636546487,0.15384615384615385,0.21666666666666667,9
12,erdos,28,47,27,46,,,,,17,17,0.0,True,0.0,10.02961269699972,0.051281242999721144,0.00511298337722069,0.03571428571428571,0.021276595744680882,1
13,erdos,7,21,2,1,,,,,6,6,0.0,True,0.0,0.022539515000062238,0.039240604999577045,1.7409693597874085,0.7142857142857143,0.9523809523809523,2
14,erdos,30,35,30,35,,,,,13,13,0.0,True,0.0,0.04695097599960718,0.04167762199995195,0.8876838257909836,0.0,0.0,0
15,erdos,12,18,12,18,,,,,8,8,0.0,True,0.0,0.040197039999839035,0.03426946299987321,0.8525369778473848,0.0,0.0,0
16,erdos,11,13,11,13,,,,,6,6,0.0,True,0.0,0.02782150500024727,0.025249858999814023,0.9075662513436857,0.0,0.0,0
17,erdos,9,13,7,11,,,,,5,5,0.0,True,0.0,0.024335828999937803,0.02174414999990404,0.8935035662832613,0.2222222222222222,0.15384615384615385,1
18,erdos,9,11,9,11,,,,,5,5,0.0,True,0.0,0.024258229000224674,0.02033155099979922,0.8381300629823766,0.0,0.0,0
19,erdos,13,12,13,12,,,,,6,6,0.0,True,0.0,0.019200259000172082,0.02102619200013578,1.0950993942293867,0.0,0.0,0
20,erdos,14,30,14,30,,,,,8,8,0.0,True,0.0,0.036008663999382406,0.03380156099956366,0.9387063346794372,0.0,0.0,0
21,erdos,26,28,26,28,,,,,13,13,0.0,True,0.0,0.027043337000577594,0.027129672999762988,1.0031925053917552,0.0,0.0,0
22,erdos,13,24,13,24,,,,,8,8,0.0,True,0.0,0.024958750000223517,0.021194888000536594,0.8491966945598952,0.0,0.0,0
23,erdos,18,25,18,25,,,,,9,9,0.0,True,0.0,0.023496904999774415,0.01960274999964895,0.8342694495226988,0.0,0.0,0
24,erdos,29,71,28,70,,,,,12,12,0.0,True,0.0,0.030566690000341623,0.024303469999722438,0.7950965577054897,0.034482758620689655,0.014084507042253502,1
25,erdos,16,43,16,43,,,,,11,11,0.0,True,0.0,0.024341936000382702,0.0195880359997318,0.8047032906266716,0.0,0.0,0
26,erdos,19,31,19,31,,,,,11,11,0.0,True,0.0,0.02228219300013734,0.02109543999995367,0.9467398473670722,0.0,0.0,0
27,erdos,15,16,15,16,,,,,8,8,0.0,True,0.0,0.016977306000626413,0.016559443999540235,0.9753870254167086,0.0,0.0,0
28,erdos,34,36,34,36,,,,,15,15,0.0,True,0.0,0.019532605000676995,0.017117289999987406,0.8763444506963677,0.0,0.0,0
29,erdos,8,7,8,7,,,,,4,4,0.0,True,0.0,0.01433419800014235,0.01354155399985757,0.944702591642943,0.0,0.0,0
30,erdos,23,54,23,54,,,,,15,15,0.0,True,0.0,10.029911476000052,0.024700445999769727,0.0024626783654944392,0.0,0.0,0
31,erdos,28,50,28,50,,,,,16,16,0.0,True,0.0,0.02382647100057511,0.023079613999470894,0.9686543172471412,0.0,0.0,0
32,erdos,23,43,23,43,,,,,15,15,0.0,True,0.0,0.02393574199959403,10.025269636999838,418.84098003604294,0.0,0.0,0
33,erdos,24,24,24,24,,,,,11,11,0.0,True,0.0,0.023175755000011122,0.019633613000223704,0.847161742960015,0.0,0.0,0
