graph_id,source,n_nodes,n_edges,n_nodes_reduced,n_edges_reduced,clf_f1,clf_auc,clf_precision,clf_recall,pipeline_cover_size,baseline_cover_size,optimality_gap,cover_valid,feature_extraction_time,pipeline_runtime,baseline_runtime,speedup,node_reduction,edge_reduction,n_forced
0,erdos,30,48,30,48,,,,,16,16,0.0,True,0.0,0.027135143999657885,0.02346998800021538,0.8649295541056015,0.0,0.0,0
1,erdos,10,17,10,17,,,,,6,6,0.0,True,0.0,10.021946100000605,0.019820090000393975,0.0019776687883396996,0.0,0.0,0
2,erdos,7,8,7,8,,,,,4,4,0.0,True,0.0,0.018320641000173055,0.017211166000379308,0.9394412564613177,0.0,0.0,0
3,erdos,33,53,33,53,,,,,16,16,0.0,True,0.0,0.02480529399963416,0.02200042200001917,0.8869244605745711,0.0,0.0,0
4,erdos,17,27,17,27,,,,,10,10,0.0,True,0.0,0.019313698000587465,0.018540489999395504,0.9599658231598919,0.0,0.0,0
5,erdos,31,53,31,53,,,,,18,18,0.0,True,0.0,0.02407253599994874,0.02277826699992147,0.9462346218931804,0.0,0.0,0
6,erdos,17,21,17,21,,,,,9,9,0.0,True,0.0,0.01758393900036026,0.016727475999687158,0.9512928814951215,0.0,0.0,0
7,erdos,28,179,28,179,,,,,25,25,0.0,True,0.0,0.0695568680002907,0.06305997100025706,0.906595895030718,0.0,0.0,0
8,erdos,31,48,31,48,,,,,17,17,0.0,True,0.0,0.0210167380000712,0.0215034189996004,1.0231568285966903,0.0,0.0,0
9,erdos,25,23,25,23,,,,,12,12,0.0,True,0.0,0.01573260399982246,0.015590740000334335,0.9909828023708138,0.0,0.0,0
10,erdos,22,32,22,32,,,,,12,12,0.0,True,0.0,0.020168848999674083,0.01770022899927426,0.8776023361353087,0.0,0.0,0
11,erdos,13,60,13,60,,,,,10,10,0.0,True,0.0,0.025098074000197812,0.025246027000321192,1.005894994178526,0.0,0.0,0
12,erdos,28,47,28,47,,,,,17,17,0.0,True,0.0,0.020681031000094663,0.020910101000481518,1.0110763336888673,0.0,0.0,0
13,erdos,7,21,7,21,,,,,6,6,0.0,True,0.0,0.018246380999698886,0.017778424999960407,0.9743534896182316,0.0,0.0,0
14,erdos,30,35,30,35,,,,,13,13,0.0,True,0.0,0.019033739999940735,0.01802215600037016,0.9468531145442921,0.0,0.0,0
15,erdos,12,18,12,18,,,,,8,8,0.0,True,0.0,0.018795278999277798,0.01626128800035076,0.8651793889824989,0.0,0.0,0
16,erdos,11,13,11,13,,,,,6,6,0.0,True,0.0,0.016307417999996687,0.015460925999832398,0.9480915985495397,0.0,0.0,0
17,erdos,9,13,9,13,,,,,5,5,0.0,True,0.0,0.017777658999875712,0.01741257600042445,0.9794639440741993,0.0,0.0,0
18,erdos,9,11,9,11,,,,,5,5,0.0,True,0.0,0.017866897000203608,0.015333411999563396,0.8582022944100847,0.0,0.0,0
19,erdos,13,12,13,12,,,,,6,6,0.0,True,0.0,0.01645423199988727,0.014143755000077363,0.8595815957970122,0.0,0.0,0
20,erdos,14,30,14,30,,,,,8,8,0.0,True,0.0,0.021301062000020465,0.019417358999817225,0.9115676485894726,0.0,0.0,0
21,erdos,26,28,26,28,,,,,13,13,0.0,True,0.0,0.020347131999187695,0.018748012999822095,0.9214081375483562,0.0,0.0,0
22,erdos,13,24,13,24,,,,,8,8,0.0,True,0.0,0.018733099999735714,0.017376488000081736,0.9275820873388217,0.0,0.0,0
23,erdos,18,25,18,25,,,,,9,9,0.0,True,0.0,0.018146506999983103,0.018238625000776665,1.0050763488969887,0.0,0.0,0
24,erdos,29,71,29,71,,,,,12,12,0.0,True,0.0,0.025345342000036908,0.02358056699995359,0.930370835000737,0.0,0.0,0
25,erdos,16,43,16,43,,,,,11,11,0.0,True,0.0,0.022917468000741792,0.022891634999723465,0.9988727811895498,0.0,0.0,0
26,erdos,19,31,19,31,,,,,11,11,0.0,True,0.0,0.02412266700048349,0.022984126000665128,0.9528020264179106,0.0,0.0,0
27,erdos,15,16,15,16,,,,,8,8,0.0,True,0.0,0.01877094599967677,0.01729427299960662,0.9213319882708321,0.0,0.0,0
28,erdos,34,36,34,36,,,,,15,15,0.0,True,0.0,0.019875460000548628,0.018116436000127578,0.9114976961352091,0.0,0.0,0
29,erdos,8,7,8,7,,,,,4,4,0.0,True,0.0,0.0154698880005526,0.013573526000072889,0.8774159192095009,0.0,0.0,0
30,erdos,23,54,23,54,,,,,15,15,0.0,True,0.0,0.024190971999814792,0.02480422600001475,1.02535053160347,0.0,0.0,0
31,erdos,28,50,28,50,,,,,16,16,0.0,True,0.0,0.021718822000366345,0.02087983199999144,0.9613703726490896,0.0,0.0,0
32,erdos,23,43,23,43,,,,,15,15,0.0,True,0.0,0.020740062999720976,0.018120319000445306,0.8736867868091377,0.0,0.0,0
33,erdos,24,24,24,24,,,,,11,11,0.0,True,0.0,0.017961260999982187,0.017104976000155148,0.9523260087458286,0.0,0.0,0
34,erdos,7,12,7,12,,,,,4,4,0.0,True,0.0,0.016676383000231,0.01551231900066341,0.9301968538650459,0.0,0.0,0
35,erdos,20,188,20,188,,,,,18,18,0.0,True,0.0,0.09121869199952926,0.09971735300041473,1.0931679770296348,0.0,0.0,0
36,erdos,32,347,32,347,,,,,27,27,0.0,True,0.0,0.10166715900049894,0.09016922499995417,0.886906114879355,0.0,0.0,0
37,erdos,32,38,32,38,,,,,17,17,0.0,True,0.0,0.020036584000081348,0.018442671000229893,0.9204498631181351,0.0,0.0,0
38,erdos,19,29,19,29,,,,,11,11,0.0,True,0.0,0.019247758999881626,0.01902464900013001,0.9884085207138666,0.0,0.0,0
39,erdos,28,42,28,42,,,,,16,16,0.0,True,0.0,10.02554541399968,0.023245702000167512,0.0023186471199569047,0.0,0.0,0
40,erdos,25,54,25,54,,,,,13,13,0.0,True,0.0,0.025111560999903304,0.023512039999332046,0.9363034022226887,0.0,0.0,0
41,erdos,25,52,25,52,,,,,16,16,0.0,True,0.0,0.02400190400021529,0.02407031399980042,1.002850190534239,0.0,0.0,0
42,erdos,15,11,15,11,,,,,7,7,0.0,True,0.0,0.01558646699959354,0.013983638999889081,0.897165406390925,0.0,0.0,0
43,erdos,16,26,16,26,,,,,9,9,0.0,True,0.0,0.02052301899948361,0.017488944999968226,0.8521623938665297,0.0,0.0,0
44,erdos,20,18,20,18,,,,,9,9,0.0,True,0.0,0.015255491999596416,0.014046487999621604,0.9207495897210791,0.0,0.0,0
45,erdos,15,51,15,51,,,,,13,13,0.0,True,0.0,0.026643013000466453,0.02725999300037074,1.0231572908024136,0.0,0.0,0
46,erdos,5,4,5,4,,,,,2,2,0.0,True,0.0,0.014432424000005994,0.013007595999624755,0.9012759048389481,0.0,0.0,0
47,erdos,6,6,6,6,,,,,3,3,0.0,True,0.0,0.01639712199994392,0.014445253000303637,0.880962707989429,0.0,0.0,0
48,erdos,22,24,22,24,,,,,11,11,0.0,True,0.0,0.0193617089998952,0.017516686000817572,0.9047076371673795,0.0,0.0,0
49,erdos,26,37,26,37,,,,,14,14,0.0,True,0.0,0.019720366999536054,0.019286041000668774,0.977975764909573,0.0,0.0,0
