graph_id,source,n_nodes,n_edges,n_nodes_reduced,n_edges_reduced,clf_f1,clf_auc,clf_precision,clf_recall,pipeline_cover_size,baseline_cover_size,optimality_gap,cover_valid,feature_extraction_time,pipeline_runtime,baseline_runtime,speedup,node_reduction,edge_reduction,n_forced
10,erdos,5,5,5,5,0.5714285714285714,0.25,0.5,0.6666666666666666,3,3,0.0,True,0.004682755097746849,0.038820428773760796,0.019618220627307892,0.5053581644252236,0.0,0.0,0
11,erdos,8,7,6,5,0.5,0.5,0.5,0.5,4,4,0.0,True,0.006476393435150385,0.17186140082776546,0.08749519800767303,0.5091032517264199,0.25,0.2857142857142857,2
12,erdos,34,68,31,63,0.8333333333333334,0.8977272727272727,0.7692307692307693,0.9090909090909091,23,22,0.045454545454545456,True,0.04770294530317187,0.09985769214108586,0.08349621808156371,0.8361520909535389,0.08823529411764706,0.07352941176470584,5
13,tudataset:MUTAG,17,19,15,17,0.7368421052631579,0.8055555555555556,0.6363636363636364,0.875,8,8,0.0,True,0.017444618977606297,0.031306590884923935,0.0598208955489099,1.9108083588148645,0.11764705882352941,0.10526315789473684,1
14,erdos,22,40,21,39,0.8461538461538461,0.8205128205128206,0.8461538461538461,0.8461538461538461,13,13,0.0,True,0.024756256956607103,0.03843147726729512,0.013828760012984276,0.35982899946321967,0.045454545454545456,0.025000000000000022,1
15,erdos,12,18,11,17,0.8888888888888888,0.875,0.8,1.0,9,8,0.125,True,0.011773169972002506,0.022157612722367048,0.014632095117121935,0.6603642414217095,0.08333333333333333,0.05555555555555558,1
16,erdos,24,25,24,25,0.5925925925925926,0.7222222222222222,0.5333333333333333,0.6666666666666666,12,12,0.0,True,0.01405381178483367,0.06747216591611505,0.029245739802718163,0.4334489549228049,0.0,0.0,0
17,erdos,9,11,8,9,0.5454545454545454,0.55,0.5,0.6,5,5,0.0,True,0.006693193688988686,0.016719364561140537,0.008663894142955542,0.5181951808798002,0.1111111111111111,0.18181818181818177,2
18,tudataset:MUTAG,16,18,14,16,0.7,0.65625,0.5833333333333334,0.875,8,8,0.0,True,0.010866935830563307,0.020810456946492195,0.009518510196357965,0.4573907348998602,0.125,0.11111111111111116,1
19,erdos,26,37,25,36,0.8,0.8988095238095238,0.75,0.8571428571428571,14,14,0.0,True,0.018216982949525118,0.02475990680977702,0.010791555047035217,0.43584796703572093,0.038461538461538464,0.027027027027026973,1
20,erdos,15,22,14,21,0.7368421052631579,0.5925925925925926,0.7,0.7777777777777778,9,9,0.0,True,0.010742144659161568,0.04526647226884961,0.015383579302579165,0.339844890302297,0.06666666666666667,0.045454545454545414,1
21,erdos,28,42,27,41,0.7222222222222222,0.8385416666666666,0.65,0.8125,16,16,0.0,True,0.017253409139811993,0.052467438858002424,0.013985741883516312,0.2665604075199333,0.03571428571428571,0.023809523809523836,1
22,tudataset:MUTAG,20,22,16,18,0.631578947368421,0.8080808080808081,0.6,0.6666666666666666,9,9,0.0,True,0.017319759353995323,0.018298503942787647,0.010233112145215273,0.5592321742373181,0.2,0.18181818181818177,2
23,erdos,15,20,15,20,0.9,0.9166666666666666,0.8181818181818182,1.0,9,9,0.0,True,0.013062456157058477,0.020951267797499895,0.011520668864250183,0.5498793187887627,0.0,0.0,0
24,erdos,13,23,12,21,0.8888888888888888,0.9500000000000001,0.8,1.0,9,8,0.125,True,0.01301031606271863,0.01723239803686738,0.010843335185199976,0.6292412212160781,0.07692307692307693,0.08695652173913049,2
25,erdos,7,6,5,4,1.0,1.0,1.0,1.0,4,3,0.3333333333333333,True,0.007928320672363043,0.025479271076619625,0.008843265008181334,0.3470768446078554,0.2857142857142857,0.33333333333333337,2
26,erdos,30,48,26,43,0.8571428571428571,0.9642857142857143,0.7894736842105263,0.9375,18,16,0.125,True,0.027005108073353767,0.04925102274864912,0.015890692360699177,0.32264695175563707,0.13333333333333333,0.10416666666666663,5
27,erdos,7,8,6,7,0.8888888888888888,0.9583333333333334,0.8,1.0,4,4,0.0,True,0.007214148063212633,0.009504289366304874,0.007286267355084419,0.766629368516082,0.14285714285714285,0.125,1
28,erdos,28,58,28,58,0.7894736842105263,0.8194444444444445,0.75,0.8333333333333334,18,18,0.0,True,0.023160098120570183,0.04828511783853173,0.01609694305807352,0.33337276118705234,0.0,0.0,0
29,erdos,12,66,12,66,0.9565217391304348,0.5,0.9166666666666666,1.0,11,11,0.0,True,0.019740700721740723,0.032429926097393036,0.018240653909742832,0.5624636286546812,0.0,0.0,0
30,tudataset:MUTAG,19,22,17,20,0.782608695652174,0.8777777777777777,0.6428571428571429,1.0,9,9,0.0,True,0.012817845679819584,0.014196052681654692,0.009559519123286009,0.6733927618935655,0.10526315789473684,0.09090909090909094,1
31,erdos,25,23,25,23,0.5925925925925926,0.5993589743589743,0.5333333333333333,0.6666666666666666,12,12,0.0,True,0.01555922906845808,0.023648221977055073,0.008822144940495491,0.3730574310853165,0.0,0.0,0
32,erdos,5,4,3,2,1.0,1.0,1.0,1.0,3,2,0.5,True,0.0045815929770469666,0.036800747737288475,0.009087686892598867,0.24694299576393497,0.4,0.5,2
33,erdos,13,24,10,18,0.9411764705882353,0.9500000000000001,0.8888888888888888,1.0,8,8,0.0,True,0.014305394142866135,0.04884489020332694,0.009866720996797085,0.20200108866505426,0.23076923076923078,0.25,6
34,erdos,23,43,21,39,0.6666666666666666,0.6541666666666667,0.6666666666666666,0.6666666666666666,15,15,0.0,True,0.017395349219441414,0.06580895790830255,0.018323043826967478,0.27842780693319286,0.08695652173913043,0.09302325581395354,4
35,erdos,26,28,24,26,0.7272727272727273,0.7396449704142012,0.6,0.9230769230769231,13,13,0.0,True,0.0334191108122468,0.03962529310956597,0.01765876030549407,0.44564365130793326,0.07692307692307693,0.0714285714285714,2
36,erdos,14,30,12,27,0.8888888888888888,0.9583333333333334,0.8,1.0,8,8,0.0,True,0.011975791770964861,0.030445656273514032,0.013281007762998343,0.4362201176971197,0.14285714285714285,0.09999999999999998,2
37,erdos,32,38,30,35,0.6153846153846154,0.5745098039215686,0.5454545454545454,0.7058823529411765,18,17,0.058823529411764705,True,0.024974128231406212,0.02744652098044753,0.013361219316720963,0.4868092144078765,0.0625,0.07894736842105265,3
38,erdos,10,17,8,13,0.7272727272727273,0.75,0.8,0.6666666666666666,6,6,0.0,True,0.010214642155915499,0.019451019819825888,0.010247041936963797,0.5268125801054024,0.2,0.23529411764705888,3
39,tudataset:MUTAG,17,19,15,17,0.7619047619047619,0.8611111111111112,0.6153846153846154,1.0,8,8,0.0,True,0.014510785229504108,0.05188054731115699,0.00981450965628028,0.18917513721312756,0.11764705882352941,0.10526315789473684,1
40,erdos,24,24,20,20,0.8695652173913043,0.9230769230769231,0.8333333333333334,0.9090909090909091,12,11,0.09090909090909091,True,0.018772495910525322,0.03416204499080777,0.011674520093947649,0.3417394976527019,0.16666666666666666,0.16666666666666663,2
41,tudataset:MUTAG,11,11,8,8,0.8,0.9666666666666667,0.8,0.8,5,5,0.0,True,0.010458062868565321,0.04042968712747097,0.008792145177721977,0.21746755422571482,0.2727272727272727,0.2727272727272727,2
42,tudataset:MUTAG,16,17,13,14,0.7368421052631579,0.8095238095238094,0.5833333333333334,1.0,8,7,0.14285714285714285,True,0.014279664028435946,0.06975565711036325,0.0318726128898561,0.4569179649390895,0.1875,0.17647058823529416,2
43,erdos,24,85,24,85,0.9333333333333333,0.5317460317460319,0.875,1.0,21,21,0.0,True,0.029588452074676752,0.038398755714297295,0.022759477142244577,0.5927139231173153,0.0,0.0,0
44,erdos,5,4,3,2,1.0,1.0,1.0,1.0,3,2,0.5,True,0.006556353997439146,0.05084456130862236,0.01097432617098093,0.2158407091835774,0.4,0.5,2
45,erdos,5,6,5,6,0.75,0.3333333333333333,0.6,1.0,3,3,0.0,True,0.003861859906464815,0.07740392675623298,0.09079555608332157,1.1730096894084283,0.0,0.0,0
46,erdos,5,4,3,2,1.0,1.0,1.0,1.0,3,2,0.5,True,0.02263694629073143,0.16512036602944136,0.13128330325707793,0.7950763822414844,0.4,0.5,2
47,erdos,13,60,13,60,0.8181818181818182,0.6666666666666666,0.75,0.9,10,10,0.0,True,0.026793296914547682,0.15603708010166883,0.14132561488077044,0.905718145896393,0.0,0.0,0
48,erdos,12,25,10,19,0.8,0.8,0.75,0.8571428571428571,8,7,0.14285714285714285,True,0.009445708245038986,0.10891509940847754,0.08406807109713554,0.7718679187157038,0.16666666666666666,0.24,4
49,erdos,30,46,29,45,0.6666666666666666,0.7155555555555555,0.5714285714285714,0.8,15,15,0.0,True,0.027475701179355383,0.06363288592547178,0.08663880405947566,1.361541328817758,0.03333333333333333,0.021739130434782594,1
